Mortalidade Geral
Óbitos Residentes MSP por Idade Detalhada e Distrito Admin residência
Sexo: Feminino
Raça/Cor: Parda
Período:2010-2019
"Idade Detalhada";"Água Rasa";"Alto de Pinheiros";"Anhanguera";"Aricanduva";"Artur Alvim";"Barra Funda";"Bela Vista";"Belém";"Bom Retiro";"Brás";"Brasilândia";"Butantã";"Cachoeirinha";"Cambuci";"Campo Belo";"Campo Grande";"Campo Limpo";"Cangaíba";"Capão Redondo";"Carrão";"Casa Verde";"Cidade Ademar";"Cidade Dutra";"Cidade Líder";"Cidade Tiradentes";"Consolação";"Cursino";"Ermelino Matarazzo";"Freguesia do Ó";"Grajaú";"Guaianases";"Iguatemi";"Ipiranga";"Itaim Bibi";"Itaim Paulista";"Itaquera";"Jabaquara";"Jaçanã";"Jaguara";"Jaguaré";"Jaraguá";"Jardim Ângela";"Jardim Helena";"Jardim Paulista";"Jardim São Luís";"José Bonifácio";"Lajeado";"Lapa";"Liberdade";"Limão";"Mandaqui";"Marsilac";"Moema";"Moóca";"Morumbi";"Parelheiros";"Pari";"Parque do Carmo";"Pedreira";"Penha";"Perdizes";"Perus";"Pinheiros";"Pirituba";"Ponte Rasa";"Raposo Tavares";"República";"Rio Pequeno";"Sacomã";"Santa Cecília";"Santana";"Santo Amaro";"São Domingos";"São Lucas";"São Mateus";"São Miguel";"São Rafael";"Sapopemba";"Saúde";"Sé";"Socorro";"Tatuapé";"Tremembé";"Tucuruvi";"Vila Andrade";"Vila Curuçá";"Vila Formosa";"Vila Guilherme";"Vila Jacuí";"Vila Leopoldina";"Vila Maria";"Vila Mariana";"Vila Matilde";"Vila Medeiros";"Vila Prudente";"Vila Sônia";"Ignorado";"Total"
"6 meses";-;-;-;-;-;-;-;-;2;-;2;-;1;-;-;-;1;-;2;-;-;-;1;-;2;-;1;1;-;4;-;-;-;-;1;2;-;-;-;-;-;1;2;-;2;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;2;-;1;-;-;-;-;1;-;1;1;-;-;-;-;2;-;1;-;-;2;-;-;1;-;-;-;-;-;-;42
"7 meses";-;-;-;-;-;-;-;-;1;-;1;-;-;-;1;-;2;-;1;1;-;1;2;-;2;-;1;1;-;-;1;1;-;-;2;-;-;-;-;-;-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;1;-;-;3;-;1;-;1;1;2;1;-;-;-;-;-;1;-;1;1;-;-;-;-;1;-;1;-;-;-;-;-;1;-;-;1;-;-;-;43
"8 meses";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;1;-;-;-;1;-;-;-;1;-;-;1;1;-;1;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;1;-;-;-;1;-;1;-;1;-;-;-;-;19
"9 meses";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10
"10 meses";-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;1;-;-;-;-;1;-;1;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;1;3;1;-;1;-;1;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;1;1;-;2;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;1;25
"11 meses";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;1;2;-;1;-;-;-;-;2;-;-;-;-;3;1;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;16
"1 ano";1;-;-;-;2;1;-;2;1;2;6;-;2;-;1;1;4;4;3;2;1;6;2;2;4;-;1;2;-;8;2;5;3;-;5;1;2;1;-;1;2;3;2;-;11;2;2;-;-;3;4;-;-;1;1;7;-;-;3;3;-;2;-;3;1;2;-;-;4;-;1;-;1;-;3;-;4;2;-;-;-;-;1;-;2;2;1;-;2;-;1;-;-;4;-;1;-;159
"2 anos";-;-;-;-;1;-;-;1;-;-;2;-;1;-;1;-;4;1;2;-;-;2;-;-;2;-;-;1;4;4;-;-;1;-;2;-;3;-;-;-;2;3;1;-;1;1;2;-;-;-;-;-;-;-;-;1;-;1;1;1;-;-;-;2;-;2;-;1;-;-;-;-;-;1;-;-;1;4;-;-;-;-;4;-;-;2;1;-;4;-;1;1;-;2;-;-;-;72
"3 anos";-;-;-;-;-;-;-;-;-;1;4;-;2;-;-;-;2;-;1;-;1;2;1;-;3;-;-;-;1;3;-;-;-;-;2;1;2;1;-;-;1;4;1;-;-;-;3;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;1;1;2;-;-;-;-;1;-;1;-;-;-;-;-;-;3;-;-;1;-;1;2;-;-;-;1;1;-;1;1;55
"4 anos";-;-;-;-;1;-;-;1;-;1;3;-;2;-;-;-;2;-;3;-;-;1;1;-;-;-;-;1;1;4;1;-;-;-;-;2;2;1;-;-;1;3;-;-;1;-;1;-;-;-;-;-;-;-;-;2;1;-;1;1;-;1;-;-;-;-;-;-;2;-;-;-;1;1;-;-;1;1;-;-;-;-;4;-;2;1;-;-;1;-;1;-;1;-;-;-;-;55
"5 anos";-;-;-;-;2;-;-;1;-;1;-;-;-;-;1;-;1;-;-;-;-;1;-;1;-;-;-;-;1;3;1;1;-;-;4;-;-;-;-;-;1;3;1;-;2;-;-;-;-;2;1;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;1;-;1;1;-;-;-;-;1;-;-;1;-;1;3;-;1;-;-;-;1;-;-;43
"6 anos";-;-;-;-;-;-;-;-;-;-;2;-;2;-;1;2;2;1;1;-;-;1;-;-;2;-;-;-;-;1;-;-;-;1;1;-;-;-;-;-;1;1;-;1;1;-;-;-;-;2;1;-;-;1;-;1;1;1;1;-;-;1;-;-;1;-;-;1;1;-;1;-;-;1;-;-;1;1;-;-;-;-;1;1;-;1;-;-;-;-;1;-;1;-;-;-;-;42
"7 anos";-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;1;-;-;-;-;1;1;1;2;-;-;-;-;1;-;1;-;-;3;1;-;-;-;-;3;1;2;-;2;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;1;-;2;-;-;-;-;-;-;1;1;-;-;-;1;32
"8 anos";-;-;-;-;-;-;-;-;-;2;1;-;1;-;-;-;1;1;3;-;-;1;-;-;3;-;-;-;-;1;-;2;-;-;2;-;2;-;-;-;-;-;1;-;1;-;3;-;-;-;1;-;-;-;-;2;1;-;1;-;-;-;-;1;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;1;-;1;-;-;-;-;-;1;1;-;-;-;-;-;38
"9 anos";-;-;1;-;-;-;-;-;1;-;2;-;1;1;-;-;1;1;3;-;-;1;-;-;2;-;1;1;-;-;2;-;-;-;1;-;-;-;-;-;-;3;-;-;2;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;1;1;-;-;-;-;1;1;-;-;-;-;1;35
"10 anos";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;-;3;-;-;-;-;2;1;-;-;-;-;1;1;-;-;-;-;1;1;-;-;-;3;2;4;-;-;-;-;1;-;-;-;-;-;-;1;-;-;1;-;-;-;1;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;1;-;-;-;-;-;-;31
"11 anos";-;-;1;1;-;-;-;-;1;-;3;-;1;-;1;-;2;-;1;-;-;1;-;1;1;-;-;-;-;2;-;2;-;-;-;1;-;-;-;-;1;1;2;-;-;-;-;-;-;-;1;-;-;-;-;3;-;-;1;-;-;-;-;2;-;-;-;-;-;-;1;-;-;-;1;1;-;1;-;-;-;1;-;-;-;1;-;-;1;-;-;-;-;3;-;-;1;41
"12 anos";-;-;-;-;1;-;-;-;-;-;1;-;1;-;-;-;-;-;1;-;-;1;1;-;-;-;1;-;1;4;-;-;1;-;1;1;-;-;1;-;1;4;2;-;1;-;2;-;-;1;-;-;-;-;1;1;-;2;2;-;-;-;-;-;-;-;-;-;1;1;-;-;1;1;1;-;1;1;-;-;-;-;1;-;-;1;1;1;2;-;-;-;-;-;1;-;-;47
"13 anos";-;-;-;-;-;-;-;-;-;-;3;-;2;-;1;1;-;-;-;-;-;1;1;-;3;-;-;1;-;2;-;2;-;-;3;1;1;-;-;1;2;1;-;-;-;-;3;-;-;1;-;-;-;-;-;4;-;-;2;-;-;3;-;-;1;-;-;1;1;-;-;-;-;-;1;2;1;2;-;1;-;-;1;2;1;1;-;-;3;-;-;1;1;2;1;-;-;62
"14 anos";1;-;1;-;-;-;-;1;-;-;2;-;-;-;-;1;2;-;3;-;2;1;2;2;3;-;1;-;-;2;2;3;3;-;-;2;1;-;-;1;2;5;-;-;1;1;1;-;-;-;-;1;-;-;-;1;-;-;1;-;1;-;-;3;-;-;-;-;3;-;-;-;-;1;1;-;1;-;-;-;-;-;1;-;2;-;1;-;2;-;4;1;-;2;-;-;-;72
"15 anos";-;1;1;-;-;-;1;-;1;-;7;-;3;-;-;-;5;1;3;1;1;4;-;4;3;-;-;-;1;3;1;3;2;-;3;3;1;3;-;-;3;9;-;-;4;2;6;-;-;1;1;-;-;-;1;2;-;1;3;-;-;-;-;1;1;-;1;1;2;-;-;-;-;-;1;1;3;-;-;-;-;-;2;-;3;1;1;-;2;-;2;1;-;-;-;-;1;113
"16 anos";-;-;1;1;2;-;-;-;2;1;7;-;4;-;-;2;4;2;4;-;1;5;-;2;2;-;-;-;-;11;1;-;1;-;1;2;2;1;-;-;5;3;2;-;3;3;4;-;-;1;1;-;-;-;-;2;-;-;-;2;-;1;-;1;1;-;-;1;4;1;1;-;-;-;-;1;2;2;-;1;-;-;2;1;-;5;-;-;3;-;-;-;2;-;-;1;1;116
"17 anos";1;-;1;1;-;-;2;-;-;-;5;1;2;-;-;-;5;-;7;-;1;2;5;1;1;-;-;1;3;8;1;1;-;-;2;2;-;1;1;-;2;5;-;-;7;1;6;-;1;-;-;-;-;-;-;3;-;2;4;1;-;1;-;1;1;-;-;2;-;-;-;-;-;1;2;1;4;5;1;-;-;-;-;-;3;3;-;1;1;-;4;2;1;-;-;2;-;123
"18 anos";-;-;2;-;3;-;-;-;-;1;2;-;4;-;-;-;3;3;7;-;1;4;1;3;4;-;-;2;1;10;3;2;-;1;4;1;-;1;-;-;3;4;3;-;5;-;5;-;1;-;-;-;-;1;1;4;-;1;3;-;-;-;-;1;1;1;2;1;2;-;-;-;-;-;3;3;7;4;-;-;-;1;2;-;2;1;-;-;2;-;2;1;-;1;1;-;1;133
"19 anos";1;-;1;2;1;-;-;-;1;2;8;-;4;-;1;-;7;4;8;-;2;2;-;1;4;-;1;3;5;9;3;1;-;-;5;2;2;-;-;-;2;7;2;-;3;3;10;1;-;1;-;-;-;1;-;3;-;2;3;2;-;2;1;3;-;-;1;2;3;1;1;2;-;1;3;3;3;11;-;1;-;1;1;1;-;5;-;-;3;-;4;-;-;-;-;1;1;175
"20 anos";-;-;2;-;3;-;-;1;-;-;5;-;1;-;-;-;5;-;8;-;1;-;3;4;6;-;3;-;3;8;5;3;-;-;5;3;1;3;-;-;7;8;6;-;3;2;3;-;1;-;2;-;-;2;-;-;-;1;7;1;2;3;-;1;-;-;3;2;2;1;1;-;-;3;1;-;1;9;-;-;-;-;1;-;2;3;-;-;3;-;1;-;-;4;-;1;-;160
"21 anos";1;-;1;1;1;-;-;4;-;-;1;1;4;-;-;-;8;6;7;-;2;3;2;5;6;-;1;-;1;6;1;-;-;-;5;6;4;-;-;1;3;9;-;-;7;2;4;-;-;2;3;1;-;1;-;1;-;3;2;4;-;2;1;3;-;5;1;2;1;-;1;1;-;5;-;-;6;5;-;-;-;1;6;-;2;2;1;-;4;1;3;2;4;4;1;1;1;186
"22 anos";2;-;1;-;2;1;-;-;1;-;7;-;2;-;-;1;5;-;9;1;-;3;-;5;4;-;1;2;-;10;1;4;-;-;4;4;5;2;1;2;3;6;4;-;9;3;8;-;-;1;-;-;-;1;1;3;1;2;1;1;-;3;1;4;-;-;-;1;3;-;2;-;1;1;1;4;3;7;1;-;2;1;4;-;1;2;-;1;2;-;1;-;-;1;-;-;2;173
"23 anos";-;-;1;3;2;-;-;3;-;-;7;-;4;-;-;-;2;1;1;1;2;7;1;3;8;-;-;2;2;5;1;3;-;-;3;2;4;1;-;-;5;12;3;-;2;3;7;-;1;-;-;-;-;1;3;-;2;1;5;2;-;2;-;-;1;2;-;3;4;-;-;-;1;1;-;2;-;3;-;1;1;1;1;-;2;3;-;1;2;-;1;-;1;2;-;1;5;157
"24 anos";-;-;2;2;-;-;-;1;-;2;4;-;2;-;1;-;4;1;3;-;1;6;3;2;6;-;-;4;-;3;-;5;-;-;6;6;1;4;-;-;2;13;4;-;6;-;8;-;1;2;3;-;-;-;-;5;-;1;2;2;1;2;-;-;-;1;-;-;1;1;-;-;-;2;5;1;3;9;1;-;-;-;2;1;1;2;2;1;3;-;-;-;1;3;2;1;1;165
"25 anos";-;-;1;-;2;-;-;2;2;1;7;1;5;-;-;1;4;2;5;2;3;5;2;4;4;-;3;-;1;6;5;1;2;-;5;2;1;3;-;1;2;5;3;-;3;4;3;-;-;2;3;-;1;-;1;4;-;-;1;3;-;-;-;3;2;1;1;1;3;1;-;1;2;4;1;3;2;4;-;1;1;-;5;-;3;2;1;-;5;-;3;-;-;-;1;1;-;170
"26 anos";-;-;-;-;1;-;1;-;-;1;3;1;1;-;-;1;2;1;7;-;2;8;3;3;6;-;2;1;4;6;2;6;-;-;3;7;5;1;1;-;2;13;2;-;2;1;3;-;-;1;-;-;-;-;1;1;-;3;1;6;1;1;-;3;5;4;1;1;2;-;-;-;2;-;2;1;2;3;1;-;-;-;1;-;2;1;-;-;5;-;2;-;3;1;-;2;1;162
"27 anos";1;1;-;2;-;-;1;1;1;1;11;-;3;-;1;-;7;2;2;-;2;6;5;2;6;-;-;2;-;13;2;2;1;1;7;2;2;3;1;4;6;4;2;-;8;-;1;-;-;-;1;1;-;-;-;3;-;1;4;3;-;3;-;2;1;1;-;2;-;-;-;-;1;1;2;2;5;7;-;1;1;1;4;-;3;5;-;1;6;-;2;-;1;3;1;1;1;187
"28 anos";2;-;1;1;1;1;-;-;-;1;6;-;4;-;-;-;7;5;10;1;-;4;4;2;5;-;-;3;2;11;4;3;2;1;8;4;7;2;-;1;3;10;2;1;8;1;4;-;-;-;-;-;-;-;-;5;-;3;1;2;-;-;-;1;3;2;-;2;1;1;-;-;5;3;3;3;4;3;-;1;-;1;4;1;1;4;1;-;7;-;2;1;1;2;2;-;-;202
"29 anos";2;-;2;1;1;-;1;-;-;2;7;-;4;1;1;-;10;2;8;-;4;8;2;2;6;-;2;1;2;12;4;2;-;1;5;6;4;-;-;1;4;8;5;-;7;2;3;1;1;2;1;1;-;2;-;8;-;1;3;3;1;3;-;5;2;3;1;2;5;-;1;-;3;2;3;3;3;5;-;-;1;-;-;2;-;5;1;-;3;-;1;-;1;4;-;1;2;219
"30 anos";-;-;1;1;2;-;-;-;1;-;9;-;4;1;1;1;3;3;5;1;1;3;5;1;7;2;-;2;3;8;2;2;-;-;5;2;5;-;-;-;4;8;3;-;4;5;7;1;-;1;2;-;-;-;3;4;-;1;4;1;-;4;-;-;3;1;-;2;3;-;-;-;1;-;1;4;2;5;-;-;1;-;7;1;4;1;1;-;2;-;1;-;3;1;1;2;1;181
"31 anos";-;-;2;1;2;1;-;-;-;-;9;1;6;1;1;-;2;3;6;-;1;9;3;4;5;-;-;6;4;9;2;6;-;-;6;7;3;2;-;2;-;6;5;1;17;-;8;-;-;1;1;1;-;-;1;8;-;-;3;3;-;6;-;1;1;4;1;1;4;2;1;3;-;1;2;1;4;7;2;-;1;-;1;-;4;5;-;-;3;-;1;2;1;3;3;-;2;226
"32 anos";1;-;2;3;2;-;-;-;1;2;7;1;5;-;1;1;7;1;7;7;3;8;6;2;5;-;-;4;5;16;2;1;2;-;5;7;6;6;1;-;6;4;4;-;7;2;5;-;1;-;2;-;-;-;2;1;1;2;3;2;-;1;-;4;1;1;-;2;2;-;1;-;1;-;3;3;2;10;-;2;-;-;6;1;4;8;3;-;2;1;3;1;-;6;3;-;2;242
"33 anos";-;-;1;2;3;-;-;1;-;-;8;1;3;1;1;1;5;8;6;-;2;5;3;3;8;-;2;6;3;20;2;11;1;-;9;4;3;1;1;-;8;10;8;1;2;2;6;-;1;6;1;-;-;-;3;3;-;2;2;4;-;-;-;1;4;1;1;1;4;2;1;1;-;1;5;7;6;9;-;1;1;-;7;1;3;7;1;1;4;-;2;1;2;4;2;1;2;268
"34 anos";1;-;-;1;3;-;-;1;1;1;10;-;3;-;-;1;7;5;14;1;2;9;2;3;12;3;2;3;3;21;4;5;-;-;15;12;9;2;-;-;6;10;6;-;4;2;5;-;1;4;4;-;-;-;-;4;-;1;2;3;-;3;-;1;4;2;2;3;7;2;-;1;4;2;3;1;4;5;1;-;-;2;7;2;4;8;-;1;9;-;2;2;2;5;-;-;-;297
"35 anos";2;-;2;2;3;-;1;2;1;3;9;-;7;-;-;2;6;5;6;1;3;18;3;3;8;1;2;3;2;21;5;6;1;-;7;7;5;-;1;-;7;9;10;2;8;3;9;1;1;1;3;-;-;-;2;8;-;-;2;4;-;3;-;2;-;1;1;1;4;1;-;1;2;2;3;2;7;9;1;1;-;1;11;-;1;8;1;-;6;-;3;1;-;2;1;1;1;296
"36 anos";1;-;-;1;4;-;2;-;-;1;8;1;2;1;1;1;6;3;10;-;-;9;5;2;8;-;-;3;1;18;5;2;1;3;8;5;6;4;-;-;5;20;2;1;8;3;8;-;4;2;-;2;-;1;1;5;-;2;5;2;-;5;-;2;2;4;1;1;6;3;1;1;2;1;4;3;3;8;-;-;-;1;6;3;1;10;-;-;3;1;8;-;-;6;-;-;-;279
"37 anos";1;-;1;1;1;-;-;1;3;1;12;1;4;-;1;2;5;7;17;1;2;14;7;4;9;-;2;4;3;21;4;6;1;-;12;4;8;3;1;-;7;16;5;-;6;2;8;-;-;1;2;-;-;1;1;5;1;5;3;2;1;1;-;1;2;2;3;3;4;2;-;-;-;2;3;2;7;8;1;1;-;1;2;1;4;5;1;3;3;1;1;2;2;4;5;1;3;311
"38 anos";-;-;2;2;-;-;2;1;1;2;13;-;7;-;-;-;13;4;9;2;-;13;9;1;11;-;1;4;2;19;5;7;2;-;8;8;6;1;-;-;12;15;5;-;6;3;7;-;1;3;1;-;1;1;1;7;-;3;6;-;1;2;-;1;4;1;2;4;3;4;3;-;-;2;4;4;3;10;1;4;-;3;7;3;4;4;1;4;8;1;4;1;3;4;2;4;1;334
"39 anos";-;-;2;1;2;-;1;1;-;1;13;-;5;1;1;-;4;8;6;-;2;14;10;1;6;-;4;5;5;16;4;9;4;-;7;7;5;5;-;-;8;22;12;-;17;1;9;1;-;1;4;-;-;1;2;5;-;5;6;1;1;5;-;4;3;4;1;2;5;-;-;-;2;2;7;2;4;11;-;1;-;-;12;-;7;5;1;4;4;1;2;-;2;5;2;2;2;348
"40 anos";1;-;1;3;4;-;1;-;1;-;13;1;10;-;2;-;17;5;14;-;1;9;6;3;8;-;6;2;4;10;7;8;3;-;10;8;8;3;1;1;8;12;11;-;12;8;7;1;1;5;1;-;-;1;-;9;1;1;5;3;-;2;-;4;2;6;4;4;8;3;1;1;2;4;8;3;4;9;-;1;2;-;7;2;8;9;1;-;6;-;1;1;2;1;2;1;3;369
"41 anos";1;1;3;1;4;-;1;2;-;2;16;-;4;-;1;1;12;6;21;2;1;21;17;5;4;2;3;3;5;29;9;13;-;1;16;10;8;4;1;2;5;15;9;-;14;4;11;-;2;3;2;-;-;-;-;6;-;1;7;5;1;5;1;4;3;5;-;5;6;-;3;-;2;1;7;9;8;9;-;3;-;4;8;2;-;8;3;2;8;1;7;3;3;7;5;3;2;454
"42 anos";2;-;1;2;3;-;-;2;-;2;15;1;8;2;3;2;9;7;13;-;3;15;11;7;14;-;3;4;4;22;6;9;1;-;9;7;6;7;1;2;12;26;10;2;13;3;9;1;1;1;4;-;-;-;2;5;2;4;8;-;-;3;-;4;3;6;1;1;8;2;1;1;2;1;9;10;6;10;1;-;-;1;8;-;5;8;1;3;10;-;5;-;3;1;3;1;1;425
"43 anos";2;-;2;3;3;-;1;-;1;2;17;1;9;2;1;4;12;3;15;-;4;14;9;10;16;-;2;3;7;22;3;5;6;-;18;14;11;4;1;3;6;18;12;2;11;7;9;3;2;-;3;-;-;-;3;7;1;4;7;5;2;3;2;6;1;4;3;5;6;1;1;2;3;3;6;12;4;12;3;2;3;1;11;-;1;7;1;1;8;-;5;-;1;5;2;3;3;463
"44 anos";3;-;-;1;2;-;-;2;1;4;25;2;8;1;4;1;10;6;20;2;4;18;13;7;20;-;4;4;8;25;6;7;2;1;8;14;6;3;1;-;8;23;12;2;15;4;9;1;2;4;1;-;-;2;-;7;1;2;4;7;-;8;1;8;5;4;-;6;11;9;4;1;1;4;11;6;12;17;1;-;1;-;9;3;3;13;3;2;3;1;3;-;3;8;2;5;-;515
"45 anos";1;-;3;5;3;-;-;-;-;-;21;-;13;1;1;-;19;8;13;1;3;19;10;4;19;-;4;9;6;19;9;7;5;1;17;7;8;7;1;2;13;18;10;-;16;5;16;-;1;6;4;2;-;-;-;14;3;7;11;7;-;7;-;7;4;4;3;6;8;1;1;4;2;2;2;5;15;10;4;1;1;-;16;3;9;14;2;2;6;1;6;1;1;3;3;5;3;541
"46 anos";1;1;4;2;3;-;-;-;1;1;11;-;10;1;1;5;13;4;16;-;2;22;11;7;13;-;2;12;3;36;5;5;2;2;17;8;13;3;-;-;14;18;11;-;16;7;15;2;1;4;3;-;-;1;1;9;2;7;12;4;-;5;3;7;4;9;-;7;8;1;-;1;1;9;8;10;11;17;-;-;-;1;16;1;4;14;3;2;7;-;3;1;3;11;7;1;2;541
"47 anos";2;-;5;2;3;-;-;1;2;2;24;2;9;1;3;6;18;9;12;1;3;31;15;13;25;-;2;7;6;37;4;6;3;-;18;17;10;9;1;2;14;22;17;2;20;6;8;-;5;5;4;-;-;1;2;14;-;4;9;6;-;4;-;12;7;6;3;6;14;2;1;2;5;4;13;5;12;16;4;2;1;-;11;1;6;13;9;3;7;1;11;2;3;8;1;4;6;655
"48 anos";3;-;6;4;5;1;3;-;1;4;19;4;17;1;4;2;11;6;16;4;4;19;12;4;20;-;3;6;4;39;5;11;7;1;17;11;15;3;-;-;20;26;24;-;21;9;22;-;6;1;6;1;-;2;3;11;-;7;23;2;-;3;1;2;5;8;2;5;9;2;3;2;4;3;5;11;11;13;1;2;1;4;9;6;4;15;4;2;5;1;2;1;3;9;2;2;3;641
"49 anos";4;-;4;3;5;-;1;1;1;2;23;1;9;2;1;2;17;4;24;2;4;28;15;5;14;-;-;4;5;36;6;10;4;-;24;18;7;6;-;4;15;27;16;1;18;12;16;-;1;3;2;1;-;1;1;10;1;5;16;2;-;5;-;8;3;6;1;6;12;1;3;2;5;6;8;12;9;27;4;2;2;4;13;1;7;12;3;1;10;-;4;4;6;9;4;6;-;650
"50 anos";2;-;4;4;6;2;1;-;1;2;27;-;12;2;2;3;13;12;21;1;3;26;18;7;19;1;7;10;9;25;12;10;9;1;24;15;20;5;-;7;16;29;11;2;18;7;9;-;3;9;3;1;-;1;1;19;3;1;5;5;-;9;1;9;7;8;1;2;9;2;7;6;4;5;17;7;11;21;-;1;4;2;11;2;9;14;7;1;11;2;9;1;3;7;3;3;2;704
"51 anos";4;1;-;6;6;-;3;-;4;4;29;3;18;2;-;5;17;3;20;2;3;32;12;9;16;1;4;-;8;33;11;12;3;2;26;14;17;4;1;1;18;26;8;2;24;7;14;-;3;4;1;1;1;-;3;14;-;6;15;9;1;3;2;8;6;8;2;5;11;-;3;2;4;5;11;15;15;24;-;2;3;1;18;3;6;19;7;3;18;-;4;2;3;10;2;3;2;723
"52 anos";2;-;4;6;6;-;3;2;4;3;22;2;16;1;2;7;22;14;26;1;2;29;12;6;20;1;6;9;16;31;16;15;5;-;30;13;16;4;1;1;19;24;11;-;31;10;13;1;3;6;6;1;-;1;4;21;2;10;18;5;-;4;1;11;6;9;5;9;11;2;2;-;8;8;14;14;7;19;4;2;2;2;17;2;4;15;2;3;18;2;7;2;9;14;4;2;1;804
"53 anos";4;1;5;4;2;-;1;1;1;2;18;2;18;-;3;4;32;8;16;3;5;28;21;10;21;-;5;8;12;31;16;12;4;4;19;15;11;7;1;2;16;31;16;-;16;12;18;2;1;3;6;-;-;1;-;6;3;5;7;7;1;8;2;14;8;9;3;5;21;2;3;2;4;7;13;8;13;25;1;-;1;2;12;4;3;16;4;1;18;1;5;6;5;11;5;7;2;759
"54 anos";4;1;6;7;4;-;-;3;1;1;29;1;15;1;3;6;15;13;35;3;7;25;18;9;19;2;8;19;13;36;9;12;11;2;23;25;23;13;1;1;22;30;18;1;27;7;18;2;3;6;4;-;-;3;1;16;3;6;14;3;4;10;-;18;7;4;3;7;18;1;4;4;2;10;10;11;11;19;5;1;1;3;13;5;8;21;5;-;16;-;8;2;3;8;3;6;6;865
"55 anos";3;-;5;8;9;1;5;1;-;-;21;3;16;1;1;5;20;8;23;5;6;28;25;7;19;-;13;15;12;47;11;12;4;1;32;17;13;9;1;1;24;23;25;-;28;20;15;2;2;4;8;1;-;3;2;14;1;5;13;4;4;6;2;15;5;8;3;10;10;1;5;-;6;5;14;7;12;23;1;2;4;1;19;5;8;17;3;9;13;2;7;3;6;12;3;10;5;868
"56 anos";1;-;6;7;8;-;-;6;2;6;31;1;13;1;-;7;21;10;26;3;3;38;19;13;28;1;9;11;8;42;10;12;2;2;36;15;20;12;1;2;17;37;20;-;32;18;20;1;3;10;6;2;1;1;1;15;-;8;17;12;1;11;-;2;9;9;1;9;19;2;3;1;2;8;11;12;9;23;4;3;1;2;14;7;8;20;5;4;19;-;10;-;6;18;3;5;3;918
"57 anos";4;1;3;9;7;2;3;2;1;-;37;2;18;3;1;7;20;13;37;4;1;30;19;12;30;2;8;12;11;45;14;19;1;1;31;22;17;9;-;3;20;26;29;1;28;8;19;-;2;9;12;-;-;1;7;17;1;8;15;6;3;9;1;13;14;11;6;7;18;-;2;3;5;12;12;14;9;32;-;1;1;1;20;7;9;17;2;4;18;2;10;2;11;18;1;6;5;976
"58 anos";6;1;9;3;15;1;1;3;1;-;30;2;17;2;2;3;21;14;34;4;8;29;21;13;32;1;9;9;15;49;16;15;7;2;21;23;19;8;-;2;36;30;14;1;24;13;28;1;2;4;7;1;2;2;1;19;2;6;10;6;-;14;1;10;9;13;5;5;18;3;4;2;1;7;25;9;14;25;1;1;2;3;14;5;12;19;4;4;23;-;10;3;7;9;2;3;5;969
"59 anos";4;2;7;3;16;1;4;4;3;1;34;2;19;1;4;4;14;14;32;3;13;41;25;12;26;1;8;19;18;44;10;14;7;3;43;25;13;11;1;-;18;39;17;3;32;12;23;-;2;11;7;-;3;4;4;16;1;5;15;7;1;18;1;16;9;8;1;13;14;6;3;1;6;12;11;10;16;24;5;1;4;2;18;7;9;20;5;2;17;-;7;1;11;17;7;4;2;1034
